,43,44,splitless_fname45,split_fname46,47,49,51,cone adjust_fname52,42,00,02,06,08,35,ODP 0.5/0.5_fname00,ODP 0.5/off_fname02,ODP small nozzle 0.5/0.5_fname06,ODP small nozzle 0.5/off_fname08,ODP 0.5/0.5_fname35,TYGON 0.5/0.5_fname46
1.296,-0.00055437751004,9.26666666667e-05,0.000215686746988,0.00205496385542,-0.000717638554217,-0.000804835341365,-0.000742248995984,0.00630018473896,0.002881437751,0.00387278714859,0.0051766184739,0.00186546184739,0.00056281124498,0.00550153413655,0.00387278714859,0.0051766184739,0.00186546184739,0.00056281124498,0.00550153413655,0.00205496385542
1.2976,-0.00050637751004,9.26666666667e-05,0.000223686746988,0.00205696385542,-0.000705638554217,-0.000820835341365,-0.000684248995984,0.00633818473896,0.002909437751,0.00388878714859,0.0052426184739,0.00186346184739,0.00046881124498,0.00554153413655,0.00388878714859,0.0052426184739,0.00186346184739,0.00046881124498,0.00554153413655,0.00205696385542
1.2992,-0.00049237751004,8.86666666667e-05,0.000221686746988,0.00205496385542,-0.000689638554217,-0.000896835341365,-0.000640248995984,0.00632418473896,0.002937437751,0.00391678714859,0.0053026184739,0.00186746184739,0.00037281124498,0.00558353413655,0.00391678714859,0.0053026184739,0.00186746184739,0.00037281124498,0.00558353413655,0.00205496385542
1.3008,-0.00047637751004,7.26666666667e-05,0.000229686746988,0.00207096385542,-0.000669638554217,-0.00113683534137,-0.000602248995984,0.00632418473896,0.002967437751,0.00392078714859,0.0053606184739,0.00185346184739,0.00027081124498,0.00562353413655,0.00392078714859,0.0053606184739,0.00185346184739,0.00027081124498,0.00562353413655,0.00207096385542
1.3024,-0.00048837751004,6.46666666667e-05,0.000229686746988,0.00207696385542,-0.000669638554217,-0.00119283534137,-0.000554248995984,0.00633618473896,0.002995437751,0.00394478714859,0.0054286184739,0.00186346184739,0.00018481124498,0.00567353413655,0.00394478714859,0.0054286184739,0.00186346184739,0.00018481124498,0.00567353413655,0.00207696385542
1.304,-0.00050037751004,7.86666666667e-05,0.000219686746988,0.00207096385542,-0.000661638554217,-0.00120883534137,-0.000506248995984,0.00638818473896,0.003041437751,0.00396878714859,0.0054706184739,0.00188346184739,8.68112449799e-05,0.00571153413655,0.00396878714859,0.0054706184739,0.00188346184739,8.68112449799e-05,0.00571153413655,0.00207096385542
1.3056,-0.00050037751004,7.46666666667e-05,0.000219686746988,0.00204496385542,-0.000669638554217,-0.00113683534137,-0.000458248995984,0.00641818473896,0.003079437751,0.00397078714859,0.0055226184739,0.00191546184739,-1.31887550201e-05,0.00577153413655,0.00397078714859,0.0055226184739,0.00191546184739,-1.31887550201e-05,0.00577153413655,0.00204496385542
1.3072,-0.00050437751004,8.26666666667e-05,0.000233686746988,0.00204296385542,-0.000677638554217,-0.00112483534137,-0.000410248995984,0.00645418473896,0.003107437751,0.00401678714859,0.0055746184739,0.00191746184739,-0.00010118875502,0.00581153413655,0.00401678714859,0.0055746184739,0.00191746184739,-0.00010118875502,0.00581153413655,0.00204296385542
1.3088,-0.00052437751004,8.26666666667e-05,0.000251686746988,0.00201496385542,-0.000669638554217,-0.00108883534137,-0.000368248995984,0.00646218473896,0.003151437751,0.00404078714859,0.0056366184739,0.00192346184739,-0.00018118875502,0.00584553413655,0.00404078714859,0.0056366184739,0.00192346184739,-0.00018118875502,0.00584553413655,0.00201496385542
1.3104,-0.00048837751004,8.06666666667e-05,0.000243686746988,0.00202296385542,-0.000673638554217,-0.00105683534137,-0.000316248995984,0.00650618473896,0.003185437751,0.00404078714859,0.0057046184739,0.00190146184739,-0.00027118875502,0.00588953413655,0.00404078714859,0.0057046184739,0.00190146184739,-0.00027118875502,0.00588953413655,0.00202296385542
1.312,-0.00049037751004,6.86666666667e-05,0.000247686746988,0.00203296385542,-0.000633638554217,-0.00112883534137,-0.000270248995984,0.00654218473896,0.003213437751,0.00407878714859,0.0057466184739,0.00191746184739,-0.00033518875502,0.00591953413655,0.00407878714859,0.0057466184739,0.00191746184739,-0.00033518875502,0.00591953413655,0.00203296385542
1.3136,-0.00049237751004,5.06666666667e-05,0.000237686746988,0.00201496385542,-0.000629638554217,-0.00115283534137,-0.000214248995984,0.00651418473896,0.003249437751,0.00411278714859,0.0057986184739,0.00192946184739,-0.00040118875502,0.00595353413655,0.00411278714859,0.0057986184739,0.00192946184739,-0.00040118875502,0.00595353413655,0.00201496385542
1.3152,-0.00046837751004,4.46666666667e-05,0.000225686746988,0.00202296385542,-0.000633638554217,-0.00111283534137,-0.000154248995984,0.00652818473896,0.003299437751,0.00413278714859,0.0058566184739,0.00193746184739,-0.00046518875502,0.00598953413655,0.00413278714859,0.0058566184739,0.00193746184739,-0.00046518875502,0.00598953413655,0.00202296385542
1.3168,-0.00046237751004,4.26666666667e-05,0.000239686746988,0.00199296385542,-0.000613638554217,-0.00114483534137,-0.000116248995984,0.00653418473896,0.003341437751,0.00419078714859,0.0059106184739,0.00193146184739,-0.00052318875502,0.00603353413655,0.00419078714859,0.0059106184739,0.00193146184739,-0.00052318875502,0.00603353413655,0.00199296385542
1.3184,-0.00046837751004,2.66666666667e-05,0.000251686746988,0.00200296385542,-0.000613638554217,-0.00118483534137,-6.82489959839e-05,0.00651218473896,0.003373437751,0.00420278714859,0.0059706184739,0.00194146184739,-0.00059718875502,0.00606553413655,0.00420278714859,0.0059706184739,0.00194146184739,-0.00059718875502,0.00606553413655,0.00200296385542
1.32,-0.00047437751004,8.66666666667e-06,0.000237686746988,0.00200296385542,-0.000593638554217,-0.00127283534137,-1.82489959839e-05,0.00653818473896,0.003401437751,0.00421878714859,0.0060206184739,0.00192546184739,-0.00067518875502,0.00609753413655,0.00421878714859,0.0060206184739,0.00192546184739,-0.00067518875502,0.00609753413655,0.00200296385542
1.3216,-0.00046237751004,2.66666666667e-06,0.000237686746988,0.00204896385542,-0.000585638554217,-0.00134483534137,2.97510040161e-05,0.00657218473896,0.003437437751,0.00422878714859,0.0060906184739,0.00193546184739,-0.00074318875502,0.00612753413655,0.00422878714859,0.0060906184739,0.00193546184739,-0.00074318875502,0.00612753413655,0.00204896385542
1.3232,-0.00047437751004,-1.33333333333e-06,0.000243686746988,0.00204296385542,-0.000561638554217,-0.00147683534137,9.57510040161e-05,0.00658218473896,0.003465437751,0.00428078714859,0.0061426184739,0.00192946184739,-0.00079718875502,0.00617153413655,0.00428078714859,0.0061426184739,0.00192946184739,-0.00079718875502,0.00617153413655,0.00204296385542
1.3248,-0.00048237751004,-5.33333333333e-06,0.000227686746988,0.00201896385542,-0.000573638554217,-0.00172483534137,0.000151751004016,0.00659218473896,0.003511437751,0.00432278714859,0.0062006184739,0.00194346184739,-0.00084918875502,0.00621753413655,0.00432278714859,0.0062006184739,0.00194346184739,-0.00084918875502,0.00621753413655,0.00201896385542
1.3264,-0.00048637751004,-9.33333333333e-06,0.000231686746988,0.00199096385542,-0.000577638554217,-0.00185283534137,0.000207751004016,0.00662218473896,0.003547437751,0.00427278714859,0.0062506184739,0.00194946184739,-0.00090718875502,0.00626353413655,0.00427278714859,0.0062506184739,0.00194946184739,-0.00090718875502,0.00626353413655,0.00199096385542
1.328,-0.00048637751004,-1.93333333333e-05,0.000245686746988,0.00198496385542,-0.000537638554217,-0.00184883534137,0.000259751004016,0.00666618473896,0.003581437751,0.00430278714859,0.0063086184739,0.00195146184739,-0.00095718875502,0.00627753413655,0.00430278714859,0.0063086184739,0.00195146184739,-0.00095718875502,0.00627753413655,0.00198496385542
1.3296,-0.00048837751004,-5.33333333333e-06,0.000251686746988,0.00202896385542,-0.000521638554217,-0.00187283534137,0.000315751004016,0.00664218473896,0.003621437751,0.00433078714859,0.0063486184739,0.00196346184739,-0.00101718875502,0.00631953413655,0.00433078714859,0.0063486184739,0.00196346184739,-0.00101718875502,0.00631953413655,0.00202896385542
1.3312,-0.00047837751004,6.66666666667e-06,0.000249686746988,0.00201096385542,-0.000505638554217,-0.00177283534137,0.000369751004016,0.00661218473896,0.003655437751,0.00437078714859,0.0064006184739,0.00199146184739,-0.00106518875502,0.00634753413655,0.00437078714859,0.0064006184739,0.00199146184739,-0.00106518875502,0.00634753413655,0.00201096385542
1.3328,-0.00049037751004,2.66666666667e-06,0.000239686746988,0.00203296385542,-0.000493638554217,-0.00156883534137,0.000417751004016,0.00662618473896,0.003683437751,0.00439878714859,0.0064646184739,0.00199746184739,-0.00111918875502,0.00638753413655,0.00439878714859,0.0064646184739,0.00199746184739,-0.00111918875502,0.00638753413655,0.00203296385542
1.3344,-0.00049837751004,-1.33333333333e-06,0.000225686746988,0.00203696385542,-0.000473638554217,-0.00146083534137,0.000465751004016,0.00667618473896,0.003709437751,0.00443078714859,0.0065246184739,0.00199146184739,-0.00115918875502,0.00646353413655,0.00443078714859,0.0065246184739,0.00199146184739,-0.00115918875502,0.00646353413655,0.00203696385542
1.336,-0.00048237751004,-1.53333333333e-05,0.000225686746988,0.00202696385542,-0.000441638554217,-0.00151283534137,0.000513751004016,0.00669218473896,0.003733437751,0.00444278714859,0.0065886184739,0.00200346184739,-0.00119318875502,0.00651553413655,0.00444278714859,0.0065886184739,0.00200346184739,-0.00119318875502,0.00651553413655,0.00202696385542
1.3376,-0.00050437751004,-3.13333333333e-05,0.000215686746988,0.00203896385542,-0.000461638554217,-0.00139283534137,0.000559751004016,0.00676618473896,0.003765437751,0.00445078714859,0.0066466184739,0.00198746184739,-0.00125118875502,0.00655353413655,0.00445078714859,0.0066466184739,0.00198746184739,-0.00125118875502,0.00655353413655,0.00203896385542
1.3392,-0.00053437751004,-2.93333333333e-05,0.000231686746988,0.00206296385542,-0.000461638554217,-0.00137683534137,0.000619751004016,0.00673018473896,0.003797437751,0.00446278714859,0.0066946184739,0.00200546184739,-0.00128318875502,0.00660353413655,0.00446278714859,0.0066946184739,0.00200546184739,-0.00128318875502,0.00660353413655,0.00206296385542
1.3408,-0.00052837751004,-2.33333333333e-05,0.000233686746988,0.00206496385542,-0.000437638554217,-0.00140083534137,0.000663751004016,0.00670618473896,0.003831437751,0.00450078714859,0.0067426184739,0.00202346184739,-0.00133318875502,0.00664953413655,0.00450078714859,0.0067426184739,0.00202346184739,-0.00133318875502,0.00664953413655,0.00206496385542
1.3424,-0.00051637751004,-1.53333333333e-05,0.000243686746988,0.00209296385542,-0.000441638554217,-0.00141683534137,0.000711751004016,0.00672218473896,0.003877437751,0.00451878714859,0.0067886184739,0.00203546184739,-0.00137318875502,0.00669153413655,0.00451878714859,0.0067886184739,0.00203546184739,-0.00137318875502,0.00669153413655,0.00209296385542
1.344,-0.00049837751004,-1.53333333333e-05,0.000247686746988,0.00212096385542,-0.000445638554217,-0.00142483534137,0.000761751004016,0.00670218473896,0.003915437751,0.00454678714859,0.0068646184739,0.00203346184739,-0.00141518875502,0.00673953413655,0.00454678714859,0.0068646184739,0.00203346184739,-0.00141518875502,0.00673953413655,0.00212096385542
1.3456,-0.00050637751004,-3.53333333333e-05,0.000235686746988,0.00215896385542,-0.000441638554217,-0.00137283534137,0.000821751004016,0.00666418473896,0.003947437751,0.00454278714859,0.0069246184739,0.00204946184739,-0.00144518875502,0.00677953413655,0.00454278714859,0.0069246184739,0.00204946184739,-0.00144518875502,0.00677953413655,0.00215896385542
1.3472,-0.00047837751004,-5.13333333333e-05,0.000243686746988,0.00213296385542,-0.000457638554217,-0.00129283534137,0.000875751004016,0.00668018473896,0.003981437751,0.00457278714859,0.0069786184739,0.00206946184739,-0.00148318875502,0.00681753413655,0.00457278714859,0.0069786184739,0.00206946184739,-0.00148318875502,0.00681753413655,0.00213296385542
1.3488,-0.00043237751004,-4.73333333333e-05,0.000227686746988,0.00213896385542,-0.000477638554217,-0.00130083534137,0.000941751004016,0.00666618473896,0.004005437751,0.00459678714859,0.0070446184739,0.00207346184739,-0.00150918875502,0.00686153413655,0.00459678714859,0.0070446184739,0.00207346184739,-0.00150918875502,0.00686153413655,0.00213896385542
1.3504,-0.00039837751004,-4.73333333333e-05,0.000221686746988,0.00215096385542,-0.000525638554217,-0.00132883534137,0.000995751004016,0.00668618473896,0.004029437751,0.00462478714859,0.0070886184739,0.00211946184739,-0.00153318875502,0.00690153413655,0.00462478714859,0.0070886184739,0.00211946184739,-0.00153318875502,0.00690153413655,0.00215096385542
1.352,-0.00039837751004,-5.33333333333e-05,0.000217686746988,0.00215096385542,-0.000545638554217,-0.00116883534137,0.00103575100402,0.00667418473896,0.004071437751,0.00463478714859,0.0071466184739,0.00214746184739,-0.00158318875502,0.00691953413655,0.00463478714859,0.0071466184739,0.00214746184739,-0.00158318875502,0.00691953413655,0.00215096385542
1.3536,-0.00040037751004,-5.33333333333e-05,0.000239686746988,0.00214096385542,-0.000561638554217,-0.00109283534137,0.00109575100402,0.00667218473896,0.004109437751,0.00467278714859,0.0072026184739,0.00216146184739,-0.00161318875502,0.00695753413655,0.00467278714859,0.0072026184739,0.00216146184739,-0.00161318875502,0.00695753413655,0.00214096385542
1.3552,-0.00040237751004,-5.13333333333e-05,0.000241686746988,0.00213296385542,-0.000569638554217,-0.00106883534137,0.00114375100402,0.00667418473896,0.004139437751,0.00468878714859,0.0072606184739,0.00216946184739,-0.00163918875502,0.00701553413655,0.00468878714859,0.0072606184739,0.00216946184739,-0.00163918875502,0.00701553413655,0.00213296385542
1.3568,-0.00040237751004,-5.33333333333e-05,0.000235686746988,0.00213296385542,-0.000565638554217,-0.00106483534137,0.00120175100402,0.00664818473896,0.004155437751,0.00471678714859,0.0073146184739,0.00218146184739,-0.00165118875502,0.00705753413655,0.00471678714859,0.0073146184739,0.00218146184739,-0.00165118875502,0.00705753413655,0.00213296385542
1.3584,-0.00040637751004,-5.13333333333e-05,0.000231686746988,0.00211496385542,-0.000597638554217,-0.00116083534137,0.00125375100402,0.00668818473896,0.004175437751,0.00473478714859,0.0073826184739,0.00218946184739,-0.00167718875502,0.00709553413655,0.00473478714859,0.0073826184739,0.00218946184739,-0.00167718875502,0.00709553413655,0.00211496385542
1.36,-0.00041837751004,-6.33333333333e-05,0.000241686746988,0.00211496385542,-0.000609638554217,-0.00125283534137,0.00130775100402,0.00670818473896,0.004205437751,0.00473678714859,0.0074286184739,0.00218746184739,-0.00169918875502,0.00713353413655,0.00473678714859,0.0074286184739,0.00218746184739,-0.00169918875502,0.00713353413655,0.00211496385542
1.3616,-0.00041637751004,-9.13333333333e-05,0.000243686746988,0.00216296385542,-0.000605638554217,-0.00128883534137,0.00134375100402,0.00674818473896,0.004247437751,0.00475678714859,0.0074866184739,0.00220746184739,-0.00171918875502,0.00716553413655,0.00475678714859,0.0074866184739,0.00220746184739,-0.00171918875502,0.00716553413655,0.00216296385542
1.3632,-0.00043237751004,-8.53333333333e-05,0.000257686746988,0.00216096385542,-0.000641638554217,-0.00130483534137,0.00137975100402,0.00673818473896,0.004295437751,0.00477478714859,0.0075406184739,0.00221146184739,-0.00174518875502,0.00717553413655,0.00477478714859,0.0075406184739,0.00221146184739,-0.00174518875502,0.00717553413655,0.00216096385542
1.3648,-0.00044037751004,-7.53333333333e-05,0.000271686746988,0.00214496385542,-0.000717638554217,-0.00138483534137,0.00144975100402,0.00672818473896,0.004345437751,0.00480478714859,0.0075846184739,0.00222346184739,-0.00178318875502,0.00718753413655,0.00480478714859,0.0075846184739,0.00222346184739,-0.00178318875502,0.00718753413655,0.00214496385542
1.3664,-0.00042837751004,-6.33333333333e-05,0.000263686746988,0.00218096385542,-0.000741638554217,-0.00144083534137,0.00151775100402,0.00666018473896,0.004379437751,0.00478878714859,0.0076286184739,0.00224746184739,-0.00179118875502,0.00723153413655,0.00478878714859,0.0076286184739,0.00224746184739,-0.00179118875502,0.00723153413655,0.00218096385542
1.368,-0.00042637751004,-5.73333333333e-05,0.000277686746988,0.00216096385542,-0.000769638554217,-0.00138483534137,0.00157575100402,0.00666418473896,0.004405437751,0.00479678714859,0.0076766184739,0.00226946184739,-0.00182118875502,0.00726953413655,0.00479678714859,0.0076766184739,0.00226946184739,-0.00182118875502,0.00726953413655,0.00216096385542
1.3696,-0.00042237751004,-6.53333333333e-05,0.000271686746988,0.00216296385542,-0.000797638554217,-0.00128883534137,0.00163375100402,0.00668018473896,0.004443437751,0.00482878714859,0.0077386184739,0.00228546184739,-0.00183718875502,0.00731353413655,0.00482878714859,0.0077386184739,0.00228546184739,-0.00183718875502,0.00731353413655,0.00216296385542
